시도명,시군구명,시티투어코스명,시티투어문의처,시티투어운영시간,시티투어운행방식,시티투어탑승장소명,시티투어코스정보,경유지주변관광정보,시티투어코스부가정보,운행정보,운행시작시각,운행종료시각,배차시간,이용요금,이용요금부가정보,홈페이지주소,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,이천시,이천순환형시티투어,(사)이천나드리 031-636-2723,9월~10월 여행시즌 첫째주와 셋째주 토요일 운행,순환형,이천역,이천역-설봉공원-관고시장-이천도자예술마을-롯데프리미엄아울렛-덕평공룡수목원-롯데프리미엄아울렛-이천도자예술마을-설봉공원-관고시장-이천역,,이천역 출발+당일현장구매,9월~10월 여행시즌 첫째주와 셋째주 토요일 운행,10:00,16:45,15,아동2000원+성인3000원,입장료 식사비 여행자보험 개별부담,http://www.2000green.com/,경기도 이천시청,031-645-3679,2021-06-14,4070000,경기도 이천시
경기도,이천시,이천시티투어,(사)이천나드리 031-636-2723,연중운영,고정형,20인 이상 예약시 찾아가는 투어버스 운행,"북부코스 : 산수유마을-도깨비밥상-이천도자예술마을 중부코스 : 농촌체험마을(도니울, 서경들, 자채방아마을)-설봉공원 남부코스 : 돼지박물관-농촌체험마을(부래미, 우무실마을)-청미천",,20인이상 단체 사전예약시 희망하는 출발지로 버스집결,연중운행,10:00,16:45,60,북부코스:22000원+중부코스:27000원+남부코스:23000원,여행자보험 개별부담,http://www.2000green.com/,경기도 이천시청,031-645-3679,2021-06-14,4070000,경기도 이천시
경기도,시흥시,정기투어(코로나19로 인한 전면중단),모두투어 1544-5252,4월~11월17일 매주 토/일요일 운영,고정형,오이도역/시흥시청,오이도-갯골생태공원-삼미시장,오이도빨강등대+선사유적공원+갯골생태공원+삼미시장,코스는 계절+시기에 따라 변동될 수 있음,4월~11월17일 매주 토/일 운행,10:30,17:00,0,"10,000원",,http://www.siheung.go.kr,경기도 시흥시청,031-310-2902,2021-06-01,4010000,경기도 시흥시
경기도,시흥시,정기투어(코로나19로 인한 전면중단),모두투어 1544-5252,4월~11월17일 매주 토/일요일 운영,고정형,오이도역/시흥시청,오이도-갯골생태공원-삼미시장,오이도빨강등대+선사유적공원+갯골생태공원+삼미시장,코스는 계절+시기에 따라 변동될 수 있음,4월~11월17일 매주 토/일 운행(일요일에 운행하지 않는 경우 있음),14:00,20:00,0,"10,000원",,http://www.siheung.go.kr,경기도 시흥시청,031-310-2902,2021-06-01,4010000,경기도 시흥시
경기도,시흥시,수시투어(코로나19로 인한 전면중단),모두투어 1544-5252,4월~11월17일 일정 상담 후 운영,고정형,단체지정장소,오이도-갯골생태공원-삼미시장+코스별도협의,오이도빨강등대+선사유적공원+갯골생태공원+삼미시장,코스는 계절+시기에 따라 변동될 수 있음,4월~11월17일 일정 상담 후 운행,09:00,18:00,0,"12,000원",,http://www.siheung.go.kr,경기도 시흥시청,031-310-2902,2021-06-01,4010000,경기도 시흥시
경기도,성남시,성남시티투어 도시樂버스 1코스,㈜로망스투어 070-7813-5000,연중 토요일운영(09:00~17:00),고정형,서울시청역+교대역+성남시청,성남시청-남한산성-중식-신구대식물원 친환경비누만들기-판교박물관/장서각,,,연중 토요일 코스 운영,09:00,17:00,0,11000원,,www.seongnamtour.com,성남시 관광과,031-729-8602,2021-05-31,3780000,경기도 성남시
경기도,성남시,성남시티투어 도시樂버스 2코스,㈜로망스투어 070-7813-5000,연중 토요일운영(09:00~17:00),고정형,서울시청역+교대역+성남시청,성남시청-중앙공원-중식-서현로데오거리-판교박물관/장서각-성남민속공예센터,,,연중 토요일 코스 운영,09:00,17:00,0,11000원,,www.seongnamtour.com,성남시 관광과,031-729-8602,2021-05-31,3780000,경기도 성남시
경기도,성남시,성남시티투어 도시樂버스 3코스,㈜로망스투어 070-7813-5000,연중 토요일운영(09:00~17:00),고정형,서울시청역+교대역+성남시청,성남시청-판교박물관/장서각-율동생태학습원-중식-신해철거리-오르페오음악박물관,,,연중 토요일 코스 운영,09:00,17:00,0,13000원,,www.seongnamtour.com,성남시 관광과,031-729-8602,2021-05-31,3780000,경기도 성남시
경기도,성남시,성남시티투어 도시樂버스 4코스,㈜로망스투어 070-7813-5000,연중 토요일운영(09:00~17:00),고정형,서울시청역+교대역+성남시청,성남시청-율동공원-중식-맹산반딧불이자연학교-판교박물관/장서각,,,연중 토요일 코스 운영,09:00,17:00,0,13000원,,www.seongnamtour.com,성남시 관광과,031-729-8602,2021-05-31,3780000,경기도 성남시
충청남도,공주시,가을코스,041-854-8810(공주시 관광협의회),09:00~17:20,고정형,"공주역(09:00), 공주시청(09:30)","공주역·공주시청 → 송산리고분군(무령왕릉) → 공산성 → 중식(백미고을, 산성시장) → 마곡사 → 알밤줍기체험 또는 다도·다식체험 → 공주역·공주시청",,,매주 토,09:00,17:20,00,어린이8000원+청소년12000원+어른15000원+경로자8000원,,http://www.gongju.go.kr/tour/,공주시 관광과,041-840-8084,2020-10-29,4500000,충청남도 공주시
경기도,화성시,"숨결코스(공룡, 문화, 바다, 자연, 파도, 평화)테마투어",031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","용주사, 융건릉, 제암리, 공룡알화석산지, 국화도, 전곡항, 화성호, 궁평해송숲, 매화리 염전, 매향리, 3.1운동 만세길, 발안만세시장 등",-,코스별 운영시점에 예약하는 단체투어의 경우 방문지 변경이 가능(협의),"매주토~일요일, 공휴일 운영+단체(20인 이상) 평일 가능",09:00,17:00,540,17000-35000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,"숨결코스(공룡, 문화, 바다, 자연, 파도, 평화)테마투어",031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","용주사, 융건릉, 제암리, 공룡알화석산지, 국화도, 전곡항, 화성호, 궁평해송숲, 매화리 염전, 매향리, 3.1운동 만세길, 발안만세시장 등",-,코스별 운영시점에 예약하는 단체투어의 경우 방문지 변경이 가능(협의),"매주토~일요일, 공휴일 운영+단체(20인 이상) 평일 가능",09:00,17:00,540,17000-35000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,"숨결코스(공룡, 문화, 바다, 자연, 파도, 평화)테마투어",031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","용주사, 융건릉, 제암리, 공룡알화석산지, 국화도, 전곡항, 화성호, 궁평해송숲, 매화리 염전, 매향리, 3.1운동 만세길, 발안만세시장 등",-,코스별 운영시점에 예약하는 단체투어의 경우 방문지 변경이 가능(협의),"매주토~일요일, 공휴일 운영+단체(20인 이상) 평일 가능",09:00,17:00,540,18000-35000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,"숨결코스(공룡, 문화, 바다, 자연, 파도, 평화)테마투어",031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","용주사, 융건릉, 제암리, 공룡알화석산지, 국화도, 전곡항, 화성호, 궁평해송숲, 매화리 염전, 매향리, 3.1운동 만세길, 발안만세시장 등",-,코스별 운영시점에 예약하는 단체투어의 경우 방문지 변경이 가능(협의),"매주토~일요일, 공휴일 운영+단체(20인 이상) 평일 가능",09:00,17:00,540,18000-35000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,광역시티투어,031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","융건릉, 용주사, 세마대, 물향기 수목원, 수원화성",-,-,월 2회 운영,09:00,17:00,540,18000-25000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,"숨결코스(공룡, 문화, 바다, 자연, 파도, 평화)테마투어",031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","용주사, 융건릉, 제암리, 공룡알화석산지, 국화도, 전곡항, 화성호, 궁평해송숲, 매화리 염전, 매향리, 3.1운동 만세길, 발안만세시장 등",-,코스별 운영시점에 예약하는 단체투어의 경우 방문지 변경이 가능(협의),"매주토~일요일, 공휴일 운영+단체(20인 이상) 평일 가능",09:00,17:00,540,18000-35000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,광역시티투어,031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","융건릉, 용주사, 세마대, 물향기 수목원, 수원화성",-,-,월 2회 운영,09:00,17:00,540,18000-25000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,"숨결코스(공룡, 문화, 바다, 자연, 파도, 평화)테마투어",031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","용주사, 융건릉, 제암리, 공룡알화석산지, 국화도, 전곡항, 화성호, 궁평해송숲, 매화리 염전, 매향리, 3.1운동 만세길, 발안만세시장 등",-,코스별 운영시점에 예약하는 단체투어의 경우 방문지 변경이 가능(협의),"매주토~일요일, 공휴일 운영+단체(20인 이상) 평일 가능",09:00,17:00,540,18000-35000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,화성시,광역시티투어,031-366-8921,09:00-17:00,고정형,"동탄, 동탄역, 병점, 봉담, 향남, 남양","융건릉, 용주사, 세마대, 물향기 수목원, 수원화성",-,-,월 2회 운영,09:00,17:00,540,18000-25000,"입장료, 식사 등 포함",https://tour.hscity.go.kr/citytour/,화성시 관광진흥과,031-5189-6017,2020-09-10,5530000,경기도 화성시
경기도,성남시,성남시티투어 도시樂버스 사찰체험코스,㈜로망스투어 070-7813-5000,연중 토요일운영(09:00~17:00),고정형,서울시청역+교대역+성남시청,성남시청-판교박물관/장서각-대광사-점심공양-중앙공원,,,연중 토요일 코스 운영,09:00,17:00,0,13000원~20000원,,www.seongnamtour.com,성남시 관광과,031-729-8602,2021-05-31,3780000,경기도 성남시
경기도,성남시,성남시티투어 도시樂버스 민속체험,㈜로망스투어 070-7813-5000,연중 토요일운영(09:00~17:00),고정형,서울시청역+교대역+성남시청,성남시청-판교박물관/장서각-모란민속장-중식-성남민속공예센터,,,연중 토요일 코스 운영,09:00,17:00,0,11000원,,www.seongnamtour.com,성남시 관광과,031-729-8602,2021-05-31,3780000,경기도 성남시
전라남도,진도군　,진도시티투어,사)진도군관광진흥협의회 1588-9601,"진도시티투어:매주 토,일",고정형,전남도청 앞 버스정류장,토요일: 남악-하당-목포역-목포해상케이블카-진도휴게소-진도읍-진도개테마파크-향토문화회관-송가인 고향집-울돌목 주말장터-녹진-목포해상케이블카-목포역-하당-남악일요일:남악-하당-목포역-목포해상케이블카-진도휴게소-진도읍-진도개테마파크-송가인고향집-운림산방-신비의바닷길체험관-울돌목주말장터-녹진-목포해상케이블카-목포역-하당-남악,,,3월 ~ 12월 매주 토·일,10:00,19:10,540,"대학생이상성인7000원+군경,경로,장애인5,000원+초중고등학생3000원",,https://www.jindo.go.kr/tour/sub.cs?m=150,전라남도진도군청,061-540-3405,2021-06-01,5000000,전라남도 진도군
전라북도,임실군,명소탐방 임실 시티투어,063-640-2343,08:30~18:50,순환형,전주 한옥마을,"전주 한옥마을 → 임실치즈테마파크 → 섬진강 구담마을→ 김용택의 작은학교 → 정읍 내장산(금요일), 순창 강천산(토요일), 고창 선운사(일요일)",임실치즈테마파크,,신청 시 운행,08:30,18:50,0,"성인 9,000원경로 8,000원",,http://www.nbtour.co.kr/,남북관광여행사,063-285-8800,2021-06-07,4760000,전라북도 임실군
경상북도,안동시,주간도심테마코스야간도심테마코스하회마을코스도산서원&만휴정코스도산서원&봉정사코스먹탐1박2일코스,054-855-7179,주간도심테마코스-11:30~17:30야간도심테마코스-18:20~22:00하회마을코스-10:00~17:30도산서원&만휴정코스-10:00~17:30도산서원&봉정사코스-10:00~17:30먹탐1박2일코스-10:00~17:30,고정형,안동역 및 각 관광지,"주간도심테마코스 : 찜닭골목, 월영교, 민속박물관, 낙강물길공원, 안동댐, 임청각, 안동소주전통음식박물관야간도심테마코스 : 찜닭골목, 영호루, 음악분수, 월영교, 민속박물관, 안동댐, 웅부공원하회마을코스 : 부용대, 세계탈박물관, 하회별신굿탈놀이, 하회마을, 병산서원도산서원&만휴정코스 : 만휴정, 월영교, 낙강물길공원, 도산서원도산서원&봉정사코스 : 봉정사, 이육사문학관, 도산서원먹탐1박2일코스 : 하회마을코스 + 도산서원코스 2개 중 택1",하회마을+봉정사+월영교+도산서원 등,문화해설사(기사) 동행,주간도심테마코스 : 매주 토일 정기 운행야간도심테마코스 : 매주 금토 정기 운행권역별테마코스 : 예약시 상시 운행,10:00,21:00,600,"주간도심테마코스 : 15,000원야간도심테마코스 : 15,000원하회마을코스 : 25,000원(아동 23,000원)도산서원&만휴정코스 : 28,000원(아동 26,000원)도산서원&봉정사코스 : 28,000원(아동 26,000원)먹탐1박2일코스 : 135,000원(4인 1실 125,000원)","영유야, 경로, 장애인 할인",http://www.andongtour.kr,경상북도 안동시청,054-840-6392,2021-05-25,5070000,경상북도 안동시
대구광역시,중구,대구중구 골목투어버스,문화마을협동조합 053-255-0531,매주 화~일요일,순환형,향촌문화관·대구역,향촌문화관·대구역-중구보건소(수창공원)-삼성상회 터-달성토성-서문시장제5지구-중부소방서-신남역-청라언덕·3.1만세운동길-관덕정-봉산문화거리-김광석 다시그리기길-국채보상운동기념공원-동성로·패션주얼리전문타운-향촌문화관·대구역,,,"월요일, 설·추석 당일 휴무",09:00,17:45,60,"1일 성인3,000원+장애인·국가유공자1,500원/1회 전체 1,000원",만6세미만 어린이 보호자 동반 시 무료,http://alleybus.jung.daegu.kr,대구광역시 중구청,053-661-2196,2020-07-02,3410000,대구광역시 중구
경기도,고양시,수요럭셔리모터쇼 2부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 수요일,고정형,정발산역 2번출구 시티투어 승강장,포마자동차디자인미술관-한국항공대 항공우주박물관,코스정보참고,사정에 따라 변경가능,홈페이지참고,14:00,17:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,목요다큐스페셜 1부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 목요일,고정형,정발산역 2번출구 시티투어 승강장,서삼릉(태실)-원당화훼단지,코스정보참고,사정에 따라 변경가능,홈페이지참고,10:00,13:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,목요다큐스페셜 2부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 목요일,고정형,정발산역 2번출구 시티투어 승강장,장항습지,코스정보참고,사정에 따라 변경가능,홈페이지참고,14:00,17:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,금요특선영화 1부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 금요일,고정형,정발산역 2번출구 시티투어 승강장,고양아쿠아특수촬영스튜디오-렌츠런팜 원당,코스정보참고,사정에 따라 변경가능,홈페이지참고,10:00,13:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,금요특선영화 2부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 금요일,고정형,정발산역 2번출구 시티투어 승강장,구일산역-EBS방송국-노래하는 분수대,코스정보참고,사정에 따라 변경가능,홈페이지참고,14:00,17:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,토요밤스테이(STAY)극장,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 토요일,고정형,정발산역 2번출구 시티투어 승강장,행주산성 - 행주역사공원- 노래하는 분수대,코스정보참고,사정에 따라 변경가능,홈페이지참고,17:00,21:10,0,성인6000원+기타4000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,평택시,문화관광유적지,평택문화원(031-656-0600),"평일 및 토요일(3월~11월), 10:00~16:00시",고정형,"평택시남부문화예술회관, 평택 서부역","주말코스(문화안보투어 : 평택향교, 수도사, 해군2함대안보공원, 평택항마린센터 / 문화유산투어 : 원균장군유적지, 정도전유적지, 진위향교, 웃다리문화촌 / 자연환경투어 : 배다리저수지, 원평나루, 소풍정원, 평택시농업생태원) 평일코스(안보환경투어 : 해군2함대안보공원, 평택항홍보관, 항만안내선, 평택항마린센터)",,,평일 및 토요일 10:00~15:00시,10:00,16:00,0,"1인 10,000원",,http://www.ptmunhwa.or.kr/,평택시 관광과,031-8024-3291,2020-06-30,3910000,경기도 평택시
전라남도,해남군,향기가풍기는전통여행+꽃길따라 화려한 외출+인생순례길 달마고도 여행,금호고속 062-360-8502,"매주 토,일,월",고정형,광주유스퀘어+광주송정역,유스퀘어-광주송정역-고산윤선도유적지-대흥사-삼산주조장-광주송정역-유스퀘어유스퀘어-광주송정역-4est-현산월송-우수영관광지-매월리낙조전망대-광주송정역-유스퀘어유스퀘어-광주송정역-땅끝관광지-송호해변-미황사/달마고도트레킹--주송정역-유스퀘어,해당없음,해당없음,"매주 토,일,월",08:40,19:00,0,"12,000원",중식비별도+입장료별도,www.haenam.go.kr/tour,해남군청,061-530-5852,2020-07-10,4930000,전라남도 해남군
인천광역시,"연수구, 중구",개항장노선,인천관광공사 관광인프라팀032-899-7411,매주화~일요일 운영,순환형,센트럴파크+인천항국제여객터미널+인천내항(경유)+인천역+송도컨벤시아+트리플스트리트,센트럴파크-인천항국제여객터미널-인천내항(경유)-인천역-송도컨벤시아-트리플스트리트,"센트럴파크(수상택시, 카누, 카약 등)+인천항국제여객터미널+인천내항(경유)+인천역(개항장, 차이나타운, 월미바다열차)+송도컨벤시아+트리플스트리트(송도프리미엄아울렛)",센트럴파크+인천항국제여객터미널+인천내항(경유)+인천역+송도컨벤시아+트리플스트리트,연중 매주월요일 휴무+추석절 당일휴무+설날 당일 휴무를 제외한 연중 운행,09:00,18:20,40,"통합권 12000원+성인 5000원+소인,경로,인천시민 4000원+장애인, 국가유공자 3000원",10인이상 탑승시 20할인,http://www.incheoncitytour.com,인천관광공사,032-899-7411,2021-03-26,6280000,인천광역시
경기도,고양시,화요문화산책 1부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 화요일,고정형,정발산역 2번출구 시티투어 승강장,중남미문화원-고양향교-벽제관지,코스정보참고,사정에 따라 변경가능,홈페이지참고,10:00,13:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,화요문화산책 2부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 화요일,고정형,정발산역 2번출구 시티투어 승강장,밤가시초가-밤리단길(체험프로그램),코스정보참고,사정에 따라 변경가능,홈페이지참고,14:00,17:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,고양시,수요럭셔리모터쇼 1부,이코리아투어 010-5106-3158+고양시 민원콜센터 031-909-9000,매주 수요일,고정형,정발산역 2번출구 시티투어 승강장,현대자동차모터스튜디오-킨텍스,코스정보참고,사정에 따라 변경가능,홈페이지참고,10:00,13:00,0,성인3000원+기타2000원,입장료 및 체험료 별도,www.goyangcitytour.modoo.at,경기도 고양시 문화유산관광과,031-8075-3407,2021-02-28,3940000,경기도 고양시
경기도,남양주시,주말N남양주,남양주시청 문화관광과 031-590-2063,10:00-18:00,고정형,다산동/도농역/평내호평역/금곡동/진접읍/별내역 버스정류장,삼패한강시민공원-능내역/팔당호-마재성지/생태공원/정약용유적지-물의정원/피아노폭포/북한강야외공연장,,,코로나19 감염예방을 위해 운영 중단,10:00,18:00,0,"1인 2,000원(만36개월 미만 무료)",,http://www.nyj.go.kr/culture/274,경기도 남양주시청,031-590-2063,2021-04-27,3990000,경기도 남양주시
경기도,남양주시,유아초등코스A,남양주시청 문화관광과 031-590-2063,10:00-15:30,고정형,희망장소 픽업 서비스,어린이비전센터-라바파크,,,코로나19 감염예방을 위해 운영 중단,10:00,15:30,0,"어린이비전센터 7,500원(만12세 이하) + 라바파크[8,000원(만6세 이하) + 4,800원(만7세 이상)] + 참가비 2,000원",,http://www.nyj.go.kr/culture/274,경기도 남양주시청,031-590-2063,2021-04-27,3990000,경기도 남양주시
경기도,남양주시,유아초등코스B,남양주시청 문화관광과 031-590-2063,10:00-17:00,고정형,희망장소 픽업 서비스,택1(놀자람/모란미술관/산들소리수목원)-피아노폭포-택1(코코몽빌리지/사계절썰매장),,,코로나19 감염예방을 위해 운영 중단,10:00,17:00,0,"택1{놀자람[2,000원(만5세 이상) + 영아 무료)] + 모란미술관[2,400원(어린이, 청소년) + 3,200원(성인) + 2,400원(만65세 이상) + 산들소리수목원[4,000원(전연령)] + 피아노폭포(무료) +택1{코코몽빌리지[6,000원(만6세 이하) + 3,000원(만7세 이상)] + 사계절썰매장[6,000원(만12세 이하) + 7,200원(만13세 이상)]} + 참가비2,000원",,http://www.nyj.go.kr/culture/274,경기도 남양주시청,031-590-2063,2021-04-27,3990000,경기도 남양주시
경기도,남양주시,뮤지엄코스,남양주시청 문화관광과 031-590-2063,10:00-16:30,고정형,희망장소 픽업 서비스,"택2[시립박물관(에코백만들기/합죽선만들기 중 택1)/우석헌자연사박물관/덕소자연사박물관/프라움악기박물관/미호박물관/한강뮤지엄/모란미술관]-택1[조선왕릉(홍유릉/사릉/광릉 중 택1)/정약용유적지,다산생태공원,실학박물관/물맑음수목원/피아노폭포/삼패한강시민공원/물의정원/트래킹코스A(조개울팔당유원지~능내역)/트래킹코스B(사색의길~다산생태공원]",,,코로나19 감염예방을 위해 운영 중단,10:00,16:30,0,"택2{시립박물관[3,000원(전연령)] + 우석헌자연사박물관[2,000원(어린이, 청소년) + 3,000원(성인) + 2,000원(만65세 이상)] + 덕소자연사박물관[3,000원(전연령)] + 프라움악기박물관[2,700원(어린이) + 3,600원(청소년) + 4,500원(성인)] + 미호박물관[5,000원(어린이, 청소년) + 6,000원(성인)] + 한강뮤지엄[3,000원(어린이, 청소년) + 6,000원(성인)] + 모란미술관[2,400원(어린이, 청소년) + 3,200원(성인) + 2,400원(만65세 이상)]} + 택1{조선왕릉[무료(어린이, 청소년, 만65세 이상) + 800원(성인)] + 무료(그외 방문지)} + 참가비 2,000원",,http://www.nyj.go.kr/culture/274,경기도 남양주시청,031-590-2063,2021-04-27,3990000,경기도 남양주시
경기도,남양주시,농장체험코스,남양주시청 문화관광과 031-590-2063,10:00-15:30,고정형,희망장소 픽업 서비스,"택1[임실지즈체험장(피자만들기+매직그림자쇼/샌드아트 중 택1/팜아트홀릭(과일청만들기/수족관만들기/꽃다발만들기 중 택1)/다과록(전통한과다식만들기/건강차만들기 중 택1)/뜰안에된장(짜장떡볶이만들기)/채운농원(수제소시지만들기)/안나농원(배와플만들기)/수향농원(딸기티라미수만들기-5월/딸기케이크만들기-6월~11월)/푸른숲농원(오디수확체험-6월)]-택1[조선왕릉(홍유릉/사릉/광릉 중 택1)/정약용유적지,다산생태공원,실학박물관/물맑음수목원/피아노폭포/삼패한강시민공원/물의정원/트래킹코스A(조개울팔당유원지~능내역)/트래킹코스B(사색의길~다산생태공원]",,,코로나19 감염예방을 위해 운영 중단,10:00,15:30,0,"택1{10,000[푸른숲농원(오디수확체험)-전연령] + 13,000원[그외 체험-전연령]} + 택1{조선왕릉[무료(어린이, 청소년, 만65세 이상) + 800원(성인)] + 무료(그외 방문지)} + 참가비 2,000원",,http://www.nyj.go.kr/culture/274,경기도 남양주시청,031-590-2063,2021-04-27,3990000,경기도 남양주시
경기도,남양주시,지역주민에게 듣는 조안 이야기,남양주시청 문화관광과 031-590-2063,10:00-15:30,고정형,희망장소 픽업 서비스,"푸른숲농원(연잎밥만들기)-조안면일대(정약용유적지, 물의정원, 실학박물관)",,,코로나19 감염예방을 위해 운영 중단,10:00,15:30,0,"16,000원(전연령) + 참가비 2,000원",,http://www.nyj.go.kr/culture/274,경기도 남양주시청,031-590-2063,2021-04-27,3990000,경기도 남양주시
강원도,태백시,산따라 물따라 코스,033-550-2828,"365일, 7인이상",고정형,태백역,태백역-구문소 및 고생대자연사박물관-철암역-철암탄광역사촌-중식 및 황지자유시장-검룡소-용연동굴-태백역,,,운행 전일 14시 기준 예약인원 7인 이상일경우,10:00,17:00,30,"대인 6,000원 + 초중고생 3,000원 + 7세이하 무료","내일로 관광객 3,000원",tour.taebaek.go.kr,강원도 태백시청 관광문화과,033-550-2081,2021-04-12,4220000,강원도 태백시
강원도,태백시,통리5일장 코스,033-550-2828,"365일, 7인이상",고정형,태백역,태백역-검룡소-통리5일장-드라마 촬영장-철암탄광역사촌-365세이프타운-태백역,,,운행 전일 14시 기준 예약인원 7인 이상일경우,10:00,17:00,30,"대인 6,000원 + 초중고생 3,000원 + 7세이하 무료","내일로 관광객 3,000원",tour.taebaek.go.kr,강원도 태백시청 관광문화과,033-550-2081,2021-04-12,4220000,강원도 태백시
부산광역시,없음,레드라인,부산관광공사 051-464-9898,연중 매주 화~일요일운영,순환형,부산역,"부산역 - 부산대교(경유) - 부산항대교(경유) - UN기념공원 - 부산박물관 - 용호만유람선터미널 - 광안리해수욕장 - 아르피나 - 수영만요트경기장 - 마린시티 - 동백섬 - 해운대해수욕장 - 센텀시티 - 영화의전당(토,일,공휴일 무정차) - 시립미술관/벡스코 - 광안대교(경유) - 평화공원 - 부산항대교(경유) - 광복로 - 부산역(도착)",,,연중 매주 화~일요일,09:30,19:00,40,"성인15,000원+소인8,000원","환승 성인5,000원 소인 3,000원",http://www.citytourbusan.com,부산관광공사,051-464-9898,2020-11-03,B552974,부산관광공사
부산광역시,없음,블루라인,부산관광공사 051-464-9898,연중 매주 화~일요일운영,순환형,해운대해수욕장,해운대해수욕장(출발) - 문텐로드 - 청사포(임시폐쇄) - 아세안문화원 - 송정해수욕장 - 오시리아역 - 해동용궁사 - 아난티코브(힐튼부산) - 죽도(연화리) - 대변항/멸치테마광장 - 기장시장 - 해동용궁사 - 동부산롯데아울렛 - 국립부산과학관 - 송정역 - 시립미술관벡스코 - 해운대해수욕장(도착),,,연중 매주 화~일요일,10:20,19:24,50,"성인15,000원+소인8,000원","환승 성인5,000원 소인 3,000원",http://www.citytourbusan.com,부산관광공사,051-464-9898,2020-11-03,B552974,부산관광공사
